id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.standby_monthly_consumption,specs.family_id,specs.family_unicode,specs.family_name,specs.bundle_id,specs.bundle_unicode,specs.bundle_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.video_ports_id,specs.video_ports_unicode,specs.video_ports_quantity,specs.video_ports_port_id,specs.video_ports_port_unicode,specs.video_ports_port_port_id,specs.video_ports_port_port_unicode,specs.video_ports_port_port_name,specs.speakers_id,specs.speakers_unicode,specs.speakers_value,specs.panel_type_id,specs.panel_type_unicode,specs.panel_type_name,specs.resolution_id,specs.resolution_unicode,specs.resolution_v_value,specs.resolution_h_value,specs.resolution_total_pixels,specs.resolution_aspect_ratio_id,specs.resolution_aspect_ratio_unicode,specs.resolution_aspect_ratio_h_value,specs.resolution_aspect_ratio_v_value,specs.resolution_commercial_name,specs.name,specs.is_smart_tv,specs.size_id,specs.size_unicode,specs.size_family_id,specs.size_family_unicode,specs.size_family_value,specs.size_family_lg_cac_segment_id,specs.size_family_lg_cac_segment_unicode,specs.size_family_lg_cac_segment_name,specs.size_family_lg_cl_segment_id,specs.size_family_lg_cl_segment_unicode,specs.size_family_lg_cl_segment_name,specs.size_family_lg_cl_segment_ordering,specs.size_value,specs.display_id,specs.display_unicode,specs.display_dtype_id,specs.display_dtype_unicode,specs.display_dtype_name,specs.display_backlight,specs.line_id,specs.line_unicode,specs.line_brand_id,specs.line_brand_unicode,specs.line_brand_brand_id,specs.line_brand_brand_unicode,specs.line_brand_brand_name,specs.line_brand_is_reputable,specs.is_3d,specs.digital_tuner_id,specs.digital_tuner_unicode,specs.digital_tuner_ordering,specs.digital_tuner_name,specs.usb_ports,specs.picture,specs.refresh_rate_id,specs.refresh_rate_unicode,specs.refresh_rate_value,specs.average_monthly_consumption,specs.standby_power,specs.active_power,specs.brand_unicode,specs.pretty_usb_ports,specs.pretty_video_ports,specs.model_name,specs.family_bundle_key,specs.lg_cac_segment,specs.line_name,catIPC
110324,LG 86UP8050PSB,848,LG,1392688,2021-05-17T19:53:12.062471+00:00,2021-05-17T19:54:42.655422+00:00,"LG 86UP8050PSB 0.0 0.0 Desconocido 10 Desconocido 0.0 LG UP8050PSB LG UP8050PSB Sin bundle Sin bundle 0.5 2 False LG LG LG LG True   LED LCD LCD LED 86,0"" 86.0 86"" 87"" y más 87"" y más 65"" y más 5 65"" y más 86 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 IPS IPS 2x 10 W 10 1x Composite Composite Composite Composite 1 3x HDMI HDMI HDMI HDMI 3 100 Hz 100 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True 86UP8050PSB",https://publicapi.solotodo.com/products/110324/,https://publicapi.solotodo.com/categories/11/,lg-86up8050psb,https://media.solotodo.com/media/products/1392688_picture_1621281280.jpg,1392688,LG 86UP8050PSB,0.0,1381476,LG UP8050PSB,LG UP8050PSB,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282082, 282132]","['1x Composite', '3x HDMI']","[1, 3]","[281638, 281644]","['Composite', 'HDMI']","[280752, 280769]","['Composite', 'HDMI']","['Composite', 'HDMI']",280677,2x 10 W,10,280586,IPS,IPS,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,86UP8050PSB,True,508018,"86,0""",508014,"86""",86,1185206,"87"" y más","87"" y más",1186869,"65"" y más","65"" y más",5,86.0,281170,LED,280232,LCD,LCD,LED,281878,LG,281011,LG,279735,LG,LG,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1392688_picture_1621281280.jpg,279208,100 Hz,100,0.0,0.5,0.0,LG,2,1x Composite | 3x HDMI,86UP8050PSB,2461733925128.0,Ultra Large TV, ,televisores
84517,Sony XBR-85X805H,724,Sony,1209997,2020-08-04T06:03:13.069257+00:00,2020-10-17T12:41:01.458076+00:00,"Sony XBR-85X805H True 2 False 85.0"" 85"" 70 - 86"" 70 - 86"" 65"" y más 65"" y más 5 85 85.0 LED LED LCD LCD 1x Composite Composite Composite Composite 1 4x HDMI HDMI HDMI HDMI 4 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 240 Hz 240 IPS IPS Desconocido 10 Desconocido 0.0 2x 10 W 10 0.0 Sony X800H Sony X800H 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 196.0 Sin bundle Sin bundle 0.5 XBR-85X805H Sony   Sony Sony Sony True",https://publicapi.solotodo.com/products/84517/,https://publicapi.solotodo.com/categories/11/,sony-xbr-85x805h,https://media.solotodo.com/media/products/1129579_picture_1586681574.webp,1209997,Sony XBR-85X805H,0.0,1116196,Sony X800H,Sony X800H,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282082, 282139]","['1x Composite', '4x HDMI']","[1, 4]","[281638, 281644]","['Composite', 'HDMI']","[280752, 280769]","['Composite', 'HDMI']","['Composite', 'HDMI']",280677,2x 10 W,10,280586,IPS,IPS,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,XBR-85X805H,True,281483,"85.0""",280510,"85""",85,1185204,"70 - 86""","70 - 86""",1186869,"65"" y más","65"" y más",5,85.0,281170,LED,280232,LCD,LCD,LED,282012,Sony,281115,Sony,280069,Sony,Sony,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1129579_picture_1586681574.webp,279228,240 Hz,240,0.0,0.5,196.0,Sony,2,1x Composite | 4x HDMI,XBR-85X805H,1908293923048.0,Ultra Large TV, ,televisores
119298,Samsung QN65QN700A,996,Samsung,1451220,2021-09-02T22:50:13.000756+00:00,2021-09-02T22:52:54.626872+00:00,"Samsung QN65QN700A 0.0 0.0 Desconocido 10 Desconocido 0.0 Samsung QN QN700A Samsung QN QN700A Sin bundle Sin bundle 0.0 3 False Samsung Samsung Samsung Samsung True   QLED LCD LCD QLED 65.0"" 65.0 65"" 66 - 69"" 66 - 69"" 65"" y más 5 65"" y más 65 8K Full Ultra HD (7680x4320) 7680 8K Full Ultra HD 33177600 4320 16:9 9 16 VA VA 2x 35 W 35 4x HDMI HDMI HDMI HDMI 4 120 Hz 120 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True QN65QN700A",https://publicapi.solotodo.com/products/119298/,https://publicapi.solotodo.com/categories/11/,samsung-qn65qn700a,https://media.solotodo.com/media/products/1451220_picture_1630623163.png,1451220,Samsung QN65QN700A,0.0,1451230,Samsung QN QN700A,Samsung QN QN700A,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282139],['4x HDMI'],[4],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280731,2x 35 W,35,280610,VA,VA,909636,8K Full Ultra HD (7680x4320),4320,7680,33177600,280527,16:9,16,9,8K Full Ultra HD,QN65QN700A,True,281447,"65.0""",280472,"65""",65,1185202,"66 - 69""","66 - 69""",1186869,"65"" y más","65"" y más",5,65.0,656851,QLED,280232,LCD,LCD,QLED,281981,Samsung,281102,Samsung,280018,Samsung,Samsung,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1451220_picture_1630623163.png,279215,120 Hz,120,0.0,0.0,0.0,Samsung,3,4x HDMI,QN65QN700A,2618943083815.0,LED, ,televisores
108636,Philips 65OLED935,528,Philips,1383499,2021-05-03T06:03:45.256050+00:00,2021-05-03T06:11:09.273198+00:00,"Philips 65OLED935 0.0 0.0 Desconocido 10 Desconocido 0.0 Philips OLED935 Philips OLED935 Sin bundle Sin bundle 0.0 2 False Philips Philips Philips Philips True   OLED OLED OLED OLED 65.0"" 65.0 65"" 66 - 69"" 66 - 69"" 65"" y más 5 65"" y más 65 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 OLED OLED 2x 10 W 10 1x Componente Componente Componente Componente 1 4x HDMI HDMI HDMI HDMI 4 100 Hz 100 Desconocido Desconocido 9 True 65OLED935",https://publicapi.solotodo.com/products/108636/,https://publicapi.solotodo.com/categories/11/,philips-65oled935,https://media.solotodo.com/media/products/1383499_picture_1620022267.jpg,1383499,Philips 65OLED935,0.0,1383509,Philips OLED935,Philips OLED935,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282139]","['1x Componente', '4x HDMI']","[1, 4]","[281634, 281644]","['Componente', 'HDMI']","[280749, 280769]","['Componente', 'HDMI']","['Componente', 'HDMI']",280677,2x 10 W,10,280589,OLED,OLED,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,65OLED935,True,281447,"65.0""",280472,"65""",65,1185202,"66 - 69""","66 - 69""",1186869,"65"" y más","65"" y más",5,65.0,281176,OLED,280239,OLED,OLED,OLED,281941,Philips,281070,Philips,279952,Philips,Philips,True,False,635632,Desconocido,9,Desconocido,2,products/1383499_picture_1620022267.jpg,279208,100 Hz,100,0.0,0.0,0.0,Philips,2,1x Componente | 4x HDMI,65OLED935,2466246991993.0,OLED, ,televisores
114740,LG 75QNED90SPA,848,LG,1416560,2021-07-05T10:53:37.275573+00:00,2021-07-05T10:54:00.190815+00:00,"LG 75QNED90SPA 0.0 0.0 No ingresado 20 No ingresado 0.0 QNED90SPA QNED90SPA Sin bundle Sin bundle 0.0 3 False LG LG LG LG True   QNED LCD LCD QNED 75.0"" 75.0 75"" 70 - 86"" 70 - 86"" 65"" y más 5 65"" y más 75 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 VA VA 2x 30 W 30 4x HDMI HDMI HDMI HDMI 4 120 Hz 120 ATSC ATSC 5 True 75QNED90SPA",https://publicapi.solotodo.com/products/114740/,https://publicapi.solotodo.com/categories/11/,lg-75qned90spa,https://media.solotodo.com/media/products/1416548_picture_1625482257.webp,1416560,LG 75QNED90SPA,0.0,1416558,QNED90SPA,QNED90SPA,837412.0,Sin bundle,Sin bundle,609817,No ingresado,No ingresado,20,[282139],['4x HDMI'],[4],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280728,2x 30 W,30,280610,VA,VA,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,75QNED90SPA,True,281456,"75.0""",280482,"75""",75,1185204,"70 - 86""","70 - 86""",1186869,"65"" y más","65"" y más",5,75.0,1410221,QNED,280232,LCD,LCD,QNED,281878,LG,281011,LG,279735,LG,LG,True,False,279103,ATSC,5,ATSC,3,products/1416548_picture_1625482257.webp,279215,120 Hz,120,0.0,0.0,0.0,LG,3,4x HDMI,75QNED90SPA,2540192344847.0,Ultra Large TV, ,televisores
113029,Sony Bravia XR-65A80J,724,Sony,1404777,2021-06-11T07:15:25.846647+00:00,2021-06-11T07:15:35.921019+00:00,"Sony Bravia XR-65A80J 0.0 0.0 No ingresado 20 No ingresado 0.0 Sony Bravia A80J Sony Bravia A80J Sin bundle Sin bundle 0.0 3 False Sony Bravia Sony Sony Sony True Bravia OLED OLED OLED OLED 65.0"" 65.0 65"" 66 - 69"" 66 - 69"" 65"" y más 5 65"" y más 65 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 TN TN 2x 10 W 10 1x Composite Composite Composite Composite 1 4x HDMI HDMI HDMI HDMI 4 60 Hz 60 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True XR-65A80J",https://publicapi.solotodo.com/products/113029/,https://publicapi.solotodo.com/categories/11/,sony-bravia-xr-65a80j,https://media.solotodo.com/media/products/1404755_picture_1623395422.jpg,1404777,Sony Bravia XR-65A80J,0.0,1404765,Sony Bravia A80J,Sony Bravia A80J,837412.0,Sin bundle,Sin bundle,609817,No ingresado,No ingresado,20,"[282082, 282139]","['1x Composite', '4x HDMI']","[1, 4]","[281638, 281644]","['Composite', 'HDMI']","[280752, 280769]","['Composite', 'HDMI']","['Composite', 'HDMI']",280677,2x 10 W,10,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,XR-65A80J,True,281447,"65.0""",280472,"65""",65,1185202,"66 - 69""","66 - 69""",1186869,"65"" y más","65"" y más",5,65.0,281176,OLED,280239,OLED,OLED,OLED,282018,Sony Bravia,281115,Sony,280069,Sony,Sony,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1404755_picture_1623395422.jpg,279202,60 Hz,60,0.0,0.0,0.0,Sony,3,1x Composite | 4x HDMI,Bravia XR-65A80J,2513680808165.0,OLED,Bravia,televisores
91231,Samsung QN55LST7TA,996,Samsung,1268444,2020-11-13T11:40:39.880322+00:00,2020-11-13T11:41:12.712217+00:00,"Samsung QN55LST7TA 2x 10 W 10 0.0 QN55LST7TA True ISDB-T (Norma chilena) 2 ISDB-T (Norma chilena) 60 Hz 60 0.0 Desconocido Desconocido 10 0.0 1 Samsung QN LST7TA Samsung QN LST7TA False Samsung   Samsung Samsung Samsung True QLED LCD LCD QLED 55.0"" 55"" 55 49 - 55"" 49 - 55"" 55"" a 64"" 55"" a 64"" 4 55.0 4k Ultra HD (3840x2160) 3840 16:9 9 16 8294400 4k Ultra HD 2160 VA VA 3x HDMI 3 HDMI HDMI HDMI 0.0 Sin bundle Sin bundle",https://publicapi.solotodo.com/products/91231/,https://publicapi.solotodo.com/categories/11/,samsung-qn55lst7ta,https://media.solotodo.com/media/products/1268444_picture_1605267638.webp,1268444,Samsung QN55LST7TA,0.0,1268442,Samsung QN LST7TA,Samsung QN LST7TA,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282132],['3x HDMI'],[3],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280610,VA,VA,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,QN55LST7TA,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,656851,QLED,280232,LCD,LCD,QLED,281981,Samsung,281102,Samsung,280018,Samsung,Samsung,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),1,products/1268444_picture_1605267638.webp,279202,60 Hz,60,0.0,0.0,0.0,Samsung,1,3x HDMI,QN55LST7TA,2217312424997.0,UHD, ,televisores
82987,LG OLED55CXPUA,848,LG,1192637,2020-07-02T04:52:19.629161+00:00,2020-10-17T12:38:22.139023+00:00,"LG OLED55CXPUA True 3 False 55.0"" 55"" 49 - 55"" 49 - 55"" 55"" a 64"" 55"" a 64"" 4 55 55.0 OLED OLED OLED OLED 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 4x HDMI HDMI HDMI HDMI 4 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 120 Hz 120 OLED OLED Desconocido 10 Desconocido 0.0 2x 30 W 30 0.0 LG OLED CX LG OLED CX 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 OLED55CXPUA LG   LG LG LG True",https://publicapi.solotodo.com/products/82987/,https://publicapi.solotodo.com/categories/11/,lg-oled55cxpua,https://media.solotodo.com/media/products/1153493_picture_1589699355.jpg,1192637,LG OLED55CXPUA,0.0,1153503,LG OLED CX,LG OLED CX,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282082, 282139]","['1x Componente', '1x Composite', '4x HDMI']","[1, 1, 4]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280728,2x 30 W,30,280589,OLED,OLED,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,OLED55CXPUA,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,281176,OLED,280239,OLED,OLED,OLED,281878,LG,281011,LG,279735,LG,LG,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1153493_picture_1589699355.jpg,279215,120 Hz,120,0.0,0.0,0.0,LG,3,1x Componente | 1x Composite | 4x HDMI,OLED55CXPUA,1981873101482.0,OLED, ,televisores
107900,Samsung QN65QN800A,996,Samsung,1380275,2021-04-28T20:22:43.809010+00:00,2021-04-28T20:22:43.809049+00:00,"Samsung QN65QN800A 0.0 0.0 Desconocido 10 Desconocido 0.0 Samsung QN QN800A Samsung QN QN800A Sin bundle Sin bundle 0.0 3 False Samsung Samsung Samsung Samsung True   QLED LCD LCD QLED 65.0"" 65.0 65"" 66 - 69"" 66 - 69"" 65"" y más 5 65"" y más 65 8K Full Ultra HD (7680x4320) 7680 8K Full Ultra HD 33177600 4320 16:9 9 16 Desconocido Desconocido 2x 35 W 35 4x HDMI HDMI HDMI HDMI 4 120 Hz 120 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True QN65QN800A",https://publicapi.solotodo.com/products/107900/,https://publicapi.solotodo.com/categories/11/,samsung-qn65qn800a,https://media.solotodo.com/media/products/1380275_picture_1619641362.webp,1380275,Samsung QN65QN800A,0.0,1380273,Samsung QN QN800A,Samsung QN QN800A,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282139],['4x HDMI'],[4],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280731,2x 35 W,35,1380119,Desconocido,Desconocido,909636,8K Full Ultra HD (7680x4320),4320,7680,33177600,280527,16:9,16,9,8K Full Ultra HD,QN65QN800A,True,281447,"65.0""",280472,"65""",65,1185202,"66 - 69""","66 - 69""",1186869,"65"" y más","65"" y más",5,65.0,656851,QLED,280232,LCD,LCD,QLED,281981,Samsung,281102,Samsung,280018,Samsung,Samsung,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1380275_picture_1619641362.webp,279215,120 Hz,120,0.0,0.0,0.0,Samsung,3,4x HDMI,QN65QN800A,2459065325867.0,LED, ,televisores
79525,Samsung UN85TU8000,996,Samsung,1140532,2020-04-25T12:05:24.246792+00:00,2020-10-17T12:32:53.323867+00:00,"Samsung UN85TU8000 True 2 False 85.0"" 85"" 70 - 86"" 70 - 86"" 65"" y más 65"" y más 5 85 85.0 LED LED LCD LCD 1x Composite Composite Composite Composite 1 3x HDMI HDMI HDMI HDMI 3 ATSC ATSC 5 60 Hz 60 VA VA Desconocido 10 Desconocido 0.0 2x 10 W 10 0.0 Samsung UN TU8000 Samsung UN TU8000 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 UN85TU8000 Samsung   Samsung Samsung Samsung True",https://publicapi.solotodo.com/products/79525/,https://publicapi.solotodo.com/categories/11/,samsung-un85tu8000,https://media.solotodo.com/media/products/1103018_picture_1583767033.jpg,1140532,Samsung UN85TU8000,0.0,1103028,Samsung UN TU8000,Samsung UN TU8000,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282082, 282132]","['1x Composite', '3x HDMI']","[1, 3]","[281638, 281644]","['Composite', 'HDMI']","[280752, 280769]","['Composite', 'HDMI']","['Composite', 'HDMI']",280677,2x 10 W,10,280610,VA,VA,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,UN85TU8000,True,281483,"85.0""",280510,"85""",85,1185204,"70 - 86""","70 - 86""",1186869,"65"" y más","65"" y más",5,85.0,281170,LED,280232,LCD,LCD,LED,281981,Samsung,281102,Samsung,280018,Samsung,Samsung,True,False,279103,ATSC,5,ATSC,2,products/1103018_picture_1583767033.jpg,279202,60 Hz,60,0.0,0.0,0.0,Samsung,2,1x Composite | 3x HDMI,UN85TU8000,1882655504432.0,Ultra Large TV, ,televisores
107904,Samsung QN75QN85A,996,Samsung,1380315,2021-04-28T20:29:13.150939+00:00,2021-04-28T20:29:31.094751+00:00,"Samsung QN75QN85A 0.0 0.0 Desconocido 10 Desconocido 0.0 Samsung QN QN85A Samsung QN QN85A Sin bundle Sin bundle 0.0 2 False Samsung Samsung Samsung Samsung True   QLED LCD LCD QLED 75.0"" 75.0 75"" 70 - 86"" 70 - 86"" 65"" y más 5 65"" y más 75 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 TN TN 2x 30 W 30 4x HDMI HDMI HDMI HDMI 4 120 Hz 120 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True QN75QN85A",https://publicapi.solotodo.com/products/107904/,https://publicapi.solotodo.com/categories/11/,samsung-qn75qn85a,https://media.solotodo.com/media/products/1366137_picture_1618339815.webp,1380315,Samsung QN75QN85A,0.0,1366147,Samsung QN QN85A,Samsung QN QN85A,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282139],['4x HDMI'],[4],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280728,2x 30 W,30,280603,TN,TN,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,QN75QN85A,True,281456,"75.0""",280482,"75""",75,1185204,"70 - 86""","70 - 86""",1186869,"65"" y más","65"" y más",5,75.0,656851,QLED,280232,LCD,LCD,QLED,281981,Samsung,281102,Samsung,280018,Samsung,Samsung,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),2,products/1366137_picture_1618339815.webp,279215,120 Hz,120,0.0,0.0,0.0,Samsung,2,4x HDMI,QN75QN85A,2427838072432.0,Ultra Large TV, ,televisores
108152,LG OLED65G1PSA,848,LG,1381411,2021-04-29T19:16:08.175518+00:00,2021-04-29T19:52:34.888752+00:00,"LG OLED65G1PSA 0.0 0.0 Desconocido 10 Desconocido 0.0 LG OLED G1PSA LG OLED G1PSA Sin bundle Sin bundle 0.0 3 False LG LG LG LG True   OLED OLED OLED OLED 65.0"" 65.0 65"" 66 - 69"" 66 - 69"" 65"" y más 5 65"" y más 65 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 OLED OLED 2x 60 W 60 1x Composite Composite Composite Composite 1 4x HDMI HDMI HDMI HDMI 4 120 Hz 120 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True OLED65G1PSA",https://publicapi.solotodo.com/products/108152/,https://publicapi.solotodo.com/categories/11/,lg-oled65g1psa,https://media.solotodo.com/media/products/1381411_picture_1619725951.webp,1381411,LG OLED65G1PSA,0.0,1381444,LG OLED G1PSA,LG OLED G1PSA,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282082, 282139]","['1x Composite', '4x HDMI']","[1, 4]","[281638, 281644]","['Composite', 'HDMI']","[280752, 280769]","['Composite', 'HDMI']","['Composite', 'HDMI']",280743,2x 60 W,60,280589,OLED,OLED,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,OLED65G1PSA,True,281447,"65.0""",280472,"65""",65,1185202,"66 - 69""","66 - 69""",1186869,"65"" y más","65"" y más",5,65.0,281176,OLED,280239,OLED,OLED,OLED,281878,LG,281011,LG,279735,LG,LG,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1381411_picture_1619725951.webp,279215,120 Hz,120,0.0,0.0,0.0,LG,3,1x Composite | 4x HDMI,OLED65G1PSA,2461662921208.0,OLED, ,televisores
80258,LG 55NANO81SNA,848,LG,1149005,2020-05-09T16:07:33.169653+00:00,2020-10-17T12:34:03.699068+00:00,"LG 55NANO81SNA True 3 False 55.0"" 55"" 49 - 55"" 49 - 55"" 55"" a 64"" 55"" a 64"" 4 55 55.0 NanoCell NanoCell LCD LCD 4x HDMI HDMI HDMI HDMI 4 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 60 Hz 60 IPS IPS Desconocido 10 Desconocido 0.0 2x 10 W 10 0.0 LG NANO81SNA LG NANO81SNA 4k Ultra HD (3840x2160) 16:9 9 16 4k Ultra HD 8294400 2160 3840 0.0 Sin bundle Sin bundle 0.0 55NANO81SNA LG   LG LG LG True",https://publicapi.solotodo.com/products/80258/,https://publicapi.solotodo.com/categories/11/,lg-55nano81sna,https://media.solotodo.com/media/products/1149005_picture_1598461643.jpg,1149005,LG 55NANO81SNA,0.0,1148993,LG NANO81SNA,LG NANO81SNA,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,[282139],['4x HDMI'],[4],[281644],['HDMI'],[280769],['HDMI'],['HDMI'],280677,2x 10 W,10,280586,IPS,IPS,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,55NANO81SNA,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,958742,NanoCell,280232,LCD,LCD,NanoCell,281878,LG,281011,LG,279735,LG,LG,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1149005_picture_1598461643.jpg,279202,60 Hz,60,0.0,0.0,0.0,LG,3,4x HDMI,55NANO81SNA,1972904242627.0,NanoCell, ,televisores
80625,LG OLED55CXPSA,848,LG,1153493,2020-05-17T07:02:11.424438+00:00,2021-05-03T21:40:21.949787+00:00,"LG OLED55CXPSA 0.0 0.0 Desconocido 10 Desconocido 0.0 LG OLED CX LG OLED CX Sin bundle Sin bundle 0.0 3 False LG LG LG LG True   OLED OLED OLED OLED 55.0"" 55.0 55"" 49 - 55"" 49 - 55"" 55"" a 64"" 4 55"" a 64"" 55 4k Ultra HD (3840x2160) 3840 4k Ultra HD 8294400 2160 16:9 9 16 OLED OLED 2x 30 W 30 1x Componente Componente Componente Componente 1 1x Composite Composite Composite Composite 1 4x HDMI HDMI HDMI HDMI 4 120 Hz 120 ISDB-T (Norma chilena) ISDB-T (Norma chilena) 2 True OLED55CXPSA",https://publicapi.solotodo.com/products/80625/,https://publicapi.solotodo.com/categories/11/,lg-oled55cxpsa,https://media.solotodo.com/media/products/1153493_picture_1620078019.jpg,1153493,LG OLED55CXPSA,0.0,1153503,LG OLED CX,LG OLED CX,837412.0,Sin bundle,Sin bundle,609814,Desconocido,Desconocido,10,"[282074, 282082, 282139]","['1x Componente', '1x Composite', '4x HDMI']","[1, 1, 4]","[281634, 281638, 281644]","['Componente', 'Composite', 'HDMI']","[280749, 280752, 280769]","['Componente', 'Composite', 'HDMI']","['Componente', 'Composite', 'HDMI']",280728,2x 30 W,30,280589,OLED,OLED,281518,4k Ultra HD (3840x2160),2160,3840,8294400,280527,16:9,16,9,4k Ultra HD,OLED55CXPSA,True,281423,"55.0""",280447,"55""",55,1185196,"49 - 55""","49 - 55""",1186866,"55"" a 64""","55"" a 64""",4,55.0,281176,OLED,280239,OLED,OLED,OLED,281878,LG,281011,LG,279735,LG,LG,True,False,279056,ISDB-T (Norma chilena),2,ISDB-T (Norma chilena),3,products/1153493_picture_1620078019.jpg,279215,120 Hz,120,0.0,0.0,0.0,LG,3,1x Componente | 1x Composite | 4x HDMI,OLED55CXPSA,1981873101482.0,OLED, ,televisores
